crsp_fundno,caldt,dnav,dret
016417,07/28/2011,107.3857000,0.001529
016417,07/29/2011,108.0142000,0.005853
016417,08/01/2011,108.0227000,0.002856
016417,08/02/2011,108.5339000,0.004732
016417,08/03/2011,108.5988000,0.000598
016417,08/04/2011,109.0950000,0.004569
016417,08/05/2011,108.4948000,-0.005502
016417,08/08/2011,108.9687000,0.004368
016417,08/09/2011,109.4917000,0.004800
016417,08/10/2011,109.8432000,0.003210
016417,08/11/2011,109.0500000,-0.007221
016417,08/12/2011,109.4694000,0.003846
016417,08/15/2011,109.2369000,-0.002124
016417,08/16/2011,109.5152000,0.002548
016417,08/17/2011,109.7252000,0.001918
016417,08/18/2011,109.9288000,0.001856
016417,08/19/2011,109.8679000,-0.000554
016417,08/22/2011,109.7401000,-0.001163
016417,08/23/2011,109.3892000,-0.003198
016417,08/24/2011,108.8317000,-0.005096
016417,08/25/2011,109.0056000,0.001598
016417,08/26/2011,109.2137000,0.001909
016417,08/29/2011,108.9440000,-0.002469
016417,08/30/2011,109.4049000,0.004231
016417,08/31/2011,109.2831000,-0.001113
016417,09/01/2011,109.4249000,0.003421
016417,09/02/2011,109.9100000,0.004433
016417,09/06/2011,109.9304000,0.000186
016417,09/07/2011,109.7109000,-0.001997
016417,09/08/2011,109.8262000,0.001051
016417,09/09/2011,110.0826000,0.002335
016417,09/12/2011,109.9092000,-0.001575
016417,09/13/2011,109.6742000,-0.002138
016417,09/14/2011,109.6793000,0.000047
016417,09/15/2011,109.4625000,-0.001977
016417,09/16/2011,109.5151000,0.000481
016417,09/19/2011,110.0272000,0.004676
016417,09/20/2011,109.9519000,-0.000684
016417,09/21/2011,110.3220000,0.003366
016417,09/22/2011,110.8600000,0.004877
016417,09/23/2011,110.2795000,-0.005236
016417,09/26/2011,109.8301000,-0.004075
016417,09/27/2011,109.4096000,-0.003829
016417,09/28/2011,109.5084000,0.000903
016417,09/29/2011,109.7005000,0.001754
016417,09/30/2011,109.8431000,0.001300
016417,10/03/2011,110.1941000,0.005193
016417,10/04/2011,109.9169000,-0.002516
016417,10/05/2011,109.4848000,-0.003931
016417,10/06/2011,109.2495000,-0.002149
016417,10/07/2011,108.9378000,-0.002853
016417,10/10/2011,108.9703000,0.000298
016417,10/11/2011,108.7903000,-0.001652
016417,10/12/2011,108.6042000,-0.001711
016417,10/13/2011,108.9428000,0.003118
016417,10/14/2011,108.7376000,-0.001884
016417,10/17/2011,109.0727000,0.003082
016417,10/18/2011,109.0730000,0.000003
016417,10/19/2011,109.1445000,0.000656
016417,10/20/2011,109.1047000,-0.000365
016417,10/21/2011,109.0531000,-0.000473
016417,10/24/2011,108.9511000,-0.000935
016417,10/25/2011,109.5216000,0.005236
016417,10/26/2011,109.2604000,-0.002385
016417,10/27/2011,108.7393000,-0.004769
016417,10/28/2011,109.2198000,0.004419
016417,10/31/2011,109.7473000,0.004830
016417,11/01/2011,110.0318000,0.005203
016417,11/02/2011,109.9854000,-0.000422
016417,11/03/2011,109.7568000,-0.002078
016417,11/04/2011,109.8700000,0.001031
016417,11/07/2011,109.9984000,0.001169
016417,11/08/2011,109.6816000,-0.002880
016417,11/09/2011,109.9110000,0.002092
016417,11/10/2011,109.5662000,-0.003137
016417,11/11/2011,109.5787000,0.000114
016417,11/14/2011,109.6501000,0.000652
016417,11/15/2011,109.4900000,-0.001460
016417,11/16/2011,109.6147000,0.001139
016417,11/17/2011,109.7504000,0.001238
016417,11/18/2011,109.5600000,-0.001735
016417,11/21/2011,109.6523000,0.000842
016417,11/22/2011,109.6827000,0.000277
016417,11/23/2011,109.8156000,0.001212
016417,11/25/2011,109.4356000,-0.003460
016417,11/28/2011,109.5959000,0.001465
016417,11/29/2011,109.4969000,-0.000903
016417,11/30/2011,109.3758000,-0.001106
016417,12/01/2011,108.5549000,-0.002220
016417,12/02/2011,108.9559000,0.003694
016417,12/05/2011,109.0661000,0.001011
016417,12/06/2011,108.9320000,-0.001230
016417,12/07/2011,109.2652000,0.003059
016417,12/08/2011,109.4803000,0.001969
016417,12/09/2011,109.1200000,-0.003291
016417,12/12/2011,109.3011000,0.001660
016417,12/13/2011,109.4731000,0.001574
016417,12/14/2011,109.7009000,0.002081
016417,12/15/2011,109.6145000,-0.000788
016417,12/16/2011,109.8303000,0.001969
016417,12/19/2011,109.9780000,0.001345
016417,12/20/2011,109.6019000,-0.003420
016417,12/21/2011,109.3912000,-0.001922
016417,12/22/2011,109.4639000,0.000665
016417,12/23/2011,109.1282000,-0.003067
016417,12/27/2011,109.2527000,0.001395
016417,12/28/2011,109.7218000,0.004294
016417,12/29/2011,109.7908000,0.000629
016417,12/30/2011,109.9200000,0.001177
016417,01/03/2012,109.6816000,-0.002169
016417,01/04/2012,109.6166000,-0.000593
016417,01/05/2012,109.6016000,-0.000137
016417,01/06/2012,109.7664000,0.001504
016417,01/09/2012,109.8449000,0.000715
016417,01/10/2012,109.8592000,0.000130
016417,01/11/2012,110.1152000,0.002330
016417,01/12/2012,110.0643000,-0.000462
016417,01/13/2012,110.3772000,0.002843
016417,01/17/2012,110.4338000,0.000513
016417,01/18/2012,110.2317000,-0.001830
016417,01/19/2012,110.0070000,-0.002038
016417,01/20/2012,109.8164000,-0.001733
016417,01/23/2012,109.7358000,-0.000734
016417,01/24/2012,109.7571000,0.000194
016417,01/25/2012,109.9963000,0.002179
016417,01/26/2012,110.3624000,0.003328
016417,01/27/2012,110.4861000,0.001121
016417,01/30/2012,110.7311000,0.002217
016417,01/31/2012,110.9081000,0.001598
016417,02/01/2012,110.4830000,-0.001354
016417,02/02/2012,110.5697000,0.000785
016417,02/03/2012,110.1590000,-0.003714
016417,02/06/2012,110.4456000,0.002602
016417,02/07/2012,110.2332000,-0.001923
016417,02/08/2012,110.2700000,0.000334
016417,02/09/2012,110.1059000,-0.001488
016417,02/10/2012,110.3649000,0.002352
016417,02/13/2012,110.3236000,-0.000374
016417,02/14/2012,110.5884000,0.002400
016417,02/15/2012,110.5453000,-0.000390
016417,02/16/2012,110.2048000,-0.003080
016417,02/17/2012,110.1800000,-0.000225
016417,02/21/2012,110.0738000,-0.000964
016417,02/22/2012,110.2856000,0.001924
016417,02/23/2012,110.3689000,0.000755
016417,02/24/2012,110.4176000,0.000441
016417,02/27/2012,110.6694000,0.002280
016417,02/28/2012,110.6830000,0.000123
016417,02/29/2012,110.5832000,-0.000902
016417,03/01/2012,110.1241000,-0.001650
016417,03/02/2012,110.3441000,0.001998
016417,03/05/2012,110.2334000,-0.001003
016417,03/06/2012,110.4100000,0.001602
016417,03/07/2012,110.2364000,-0.001572
016417,03/08/2012,110.1278000,-0.000985
016417,03/09/2012,110.0679000,-0.000544
016417,03/12/2012,110.1288000,0.000553
016417,03/13/2012,109.8402000,-0.002621
016417,03/14/2012,109.2017000,-0.005813
016417,03/15/2012,109.2800000,0.000717
016417,03/16/2012,109.2800000,0.000000
016417,03/19/2012,108.9807000,-0.002739
016417,03/20/2012,108.9900000,0.000085
016417,03/21/2012,109.3500000,0.003303
016417,03/22/2012,109.3836000,0.000307
016417,03/23/2012,109.5220000,0.001265
016417,03/26/2012,109.5408000,0.000172
016417,03/27/2012,109.7822000,0.002204
016417,03/28/2012,109.7631000,-0.000174
016417,03/29/2012,109.8885000,0.001142
016417,03/30/2012,109.6358000,-0.002300
016417,04/02/2012,109.5014000,0.000993
016417,04/03/2012,109.1323000,-0.003371
016417,04/04/2012,109.2754000,0.001311
016417,04/05/2012,109.4900000,0.001964
016417,04/09/2012,110.0706000,0.005303
016417,04/10/2012,110.2329000,0.001475
016417,04/11/2012,110.0629000,-0.001542
016417,04/12/2012,110.0311000,-0.000289
016417,04/13/2012,110.2726000,0.002195
016417,04/16/2012,110.3787000,0.000962
016417,04/17/2012,110.2437000,-0.001223
016417,04/18/2012,110.3571000,0.001029
016417,04/19/2012,110.4550000,0.000887
016417,04/20/2012,110.3702000,-0.000768
016417,04/23/2012,110.5052000,0.001223
016417,04/24/2012,110.4025000,-0.000929
016417,04/25/2012,110.3370000,-0.000593
016417,04/26/2012,110.4279000,0.000824
016417,04/27/2012,110.5163000,0.000801
016417,04/30/2012,110.6097000,0.000845
016417,05/01/2012,110.2301000,-0.001349
016417,05/02/2012,110.4180000,0.001705
016417,05/03/2012,110.4691000,0.000463
016417,05/04/2012,110.6346000,0.001498
016417,05/07/2012,110.6368000,0.000020
016417,05/08/2012,110.7637000,0.001147
016417,05/09/2012,110.6720000,-0.000828
016417,05/10/2012,110.6077000,-0.000581
016417,05/11/2012,110.7323000,0.001127
016417,05/14/2012,110.8840000,0.001370
016417,05/15/2012,110.8786000,-0.000049
016417,05/16/2012,110.8716000,-0.000063
016417,05/17/2012,111.0289000,0.001419
016417,05/18/2012,110.9591000,-0.000629
016417,05/21/2012,110.8800000,-0.000713
016417,05/22/2012,110.6080000,-0.002453
016417,05/23/2012,110.8737000,0.002402
016417,05/24/2012,110.7051000,-0.001521
016417,05/25/2012,110.7472000,0.000380
016417,05/29/2012,110.8179000,0.000638
016417,05/30/2012,111.2439000,0.003844
016417,05/31/2012,111.3834000,0.001254
016417,06/01/2012,111.4767000,0.002978
016417,06/04/2012,111.2359000,-0.002160
016417,06/05/2012,111.0988000,-0.001233
016417,06/06/2012,110.8231000,-0.002482
016417,06/07/2012,110.8500000,0.000243
016417,06/08/2012,110.8649000,0.000134
016417,06/11/2012,111.1020000,0.002139
016417,06/12/2012,110.8623000,-0.002157
016417,06/13/2012,111.0871000,0.002028
016417,06/14/2012,111.0425000,-0.000401
016417,06/15/2012,111.1898000,0.001327
016417,06/18/2012,111.2335000,0.000393
016417,06/19/2012,111.1116000,-0.001096
016417,06/20/2012,111.0771000,-0.000310
016417,06/21/2012,111.2502000,0.001558
016417,06/22/2012,111.0532000,-0.001771
016417,06/25/2012,111.3400000,0.002583
016417,06/26/2012,111.2397000,-0.000901
016417,06/27/2012,111.2803000,0.000365
016417,06/28/2012,111.4297000,0.001343
016417,06/29/2012,111.1506000,-0.002505
016417,07/02/2012,111.3278000,0.003603
016417,07/03/2012,111.1571000,-0.001533
016417,07/05/2012,111.3116000,0.001390
016417,07/06/2012,111.5316000,0.001976
016417,07/09/2012,111.6938000,0.001454
016417,07/10/2012,111.8488000,0.001388
016417,07/11/2012,111.8980000,0.000440
016417,07/12/2012,111.9824000,0.000754
016417,07/13/2012,111.9500000,-0.000289
016417,07/16/2012,112.1593000,0.001870
016417,07/17/2012,112.0521000,-0.000956
016417,07/18/2012,112.2663000,0.001912
016417,07/19/2012,112.2087000,-0.000513
016417,07/20/2012,112.4214000,0.001896
016417,07/23/2012,112.4609000,0.000351
016417,07/24/2012,112.5848000,0.001102
016417,07/25/2012,112.6020000,0.000153
016417,07/26/2012,112.5612000,-0.000362
016417,07/27/2012,112.0717000,-0.004349
016417,07/30/2012,112.3787000,0.002739
016417,07/31/2012,112.4572000,0.000699
016417,08/01/2012,112.0599000,-0.001576
016417,08/02/2012,112.3031000,0.002170
016417,08/03/2012,111.9149000,-0.003457
016417,08/06/2012,112.0500000,0.001207
016417,08/07/2012,111.7500000,-0.002677
016417,08/08/2012,111.6800000,-0.000626
016417,08/09/2012,111.6700000,-0.000090
016417,08/10/2012,111.8000000,0.001164
016417,08/13/2012,111.8000000,0.000000
016417,08/14/2012,111.4900000,-0.002773
016417,08/15/2012,111.1300000,-0.003229
016417,08/16/2012,110.9800000,-0.001350
016417,08/17/2012,111.0900000,0.000991
016417,08/20/2012,111.1500000,0.000540
016417,08/21/2012,111.2100000,0.000540
016417,08/22/2012,111.6200000,0.003687
016417,08/23/2012,111.8200000,0.001792
016417,08/24/2012,111.7300000,-0.000805
016417,08/27/2012,111.8900000,0.001432
016417,08/28/2012,111.9500000,0.000536
016417,08/29/2012,111.8600000,-0.000804
016417,08/30/2012,112.0100000,0.001341
016417,08/31/2012,112.2800000,0.002410
016417,09/04/2012,112.0500000,-0.000102
016417,09/05/2012,112.0000000,-0.000446
016417,09/06/2012,111.6900000,-0.002768
016417,09/07/2012,111.7600000,0.000627
016417,09/10/2012,111.6900000,-0.000626
016417,09/11/2012,111.6800000,-0.000090
016417,09/12/2012,111.4500000,-0.002059
016417,09/13/2012,111.5900000,0.001256
016417,09/14/2012,111.2700000,-0.002868
016417,09/17/2012,111.4300000,0.001438
016417,09/18/2012,111.5000000,0.000628
016417,09/19/2012,111.6500000,0.001345
016417,09/20/2012,111.7000000,0.000448
016417,09/21/2012,111.7800000,0.000716
016417,09/24/2012,111.9600000,0.001610
016417,09/25/2012,112.1000000,0.001250
016417,09/26/2012,112.2900000,0.001695
016417,09/27/2012,112.1800000,-0.000980
016417,09/28/2012,112.1700000,-0.000089
016417,10/01/2012,112.0600000,0.000864
016417,10/02/2012,112.1100000,0.000446
016417,10/03/2012,112.1100000,0.000000
016417,10/04/2012,111.9400000,-0.001516
016417,10/05/2012,111.7300000,-0.001876
016417,10/08/2012,111.7600000,0.000269
016417,10/09/2012,111.8400000,0.000716
016417,10/10/2012,111.9500000,0.000984
016417,10/11/2012,112.0800000,0.001161
016417,10/12/2012,112.1600000,0.000714
016417,10/15/2012,112.1800000,0.000178
016417,10/16/2012,112.0000000,-0.001605
016417,10/17/2012,111.7400000,-0.002321
016417,10/18/2012,111.7100000,-0.000268
016417,10/19/2012,111.9500000,0.002148
016417,10/22/2012,111.8400000,-0.000983
016417,10/23/2012,111.9000000,0.000536
016417,10/24/2012,111.8900000,-0.000089
016417,10/25/2012,111.6500000,-0.002145
016417,10/26/2012,111.9200000,0.002418
016417,10/31/2012,112.1900000,0.002412
016417,11/01/2012,111.8100000,-0.001225
016417,11/02/2012,111.7800000,-0.000268
016417,11/05/2012,111.9500000,0.001521
016417,11/06/2012,111.6700000,-0.002501
016417,11/07/2012,112.0200000,0.003134
016417,11/08/2012,112.1600000,0.001250
016417,11/09/2012,112.1400000,-0.000178
016417,11/12/2012,112.1700000,0.000268
016417,11/13/2012,112.1900000,0.000178
016417,11/14/2012,112.1600000,-0.000267
016417,11/15/2012,112.1300000,-0.000267
016417,11/16/2012,112.1600000,0.000268
016417,11/19/2012,112.0600000,-0.000892
016417,11/20/2012,111.9100000,-0.001339
016417,11/21/2012,111.8100000,-0.000894
016417,11/23/2012,111.8100000,0.000000
016417,11/26/2012,111.9500000,0.001252
016417,11/27/2012,112.0300000,0.000715
016417,11/28/2012,112.1000000,0.000625
016417,11/29/2012,112.0800000,-0.000178
016417,11/30/2012,112.1200000,0.000357
016417,12/03/2012,111.4200000,-0.000299
016417,12/04/2012,111.5400000,0.001077
016417,12/05/2012,111.5900000,0.000448
016417,12/06/2012,111.6100000,0.000179
016417,12/07/2012,111.4400000,-0.001523
016417,12/10/2012,111.5200000,0.000718
016417,12/11/2012,111.4300000,-0.000807
016417,12/12/2012,111.2600000,-0.001526
016417,12/13/2012,111.1800000,-0.000719
016417,12/14/2012,111.2700000,0.000809
016417,12/17/2012,111.0600000,-0.001887
016417,12/18/2012,110.8200000,-0.002161
016417,12/19/2012,110.9900000,0.001534
016417,12/20/2012,111.0100000,0.000180
016417,12/21/2012,111.1900000,0.001621
016417,12/24/2012,111.1200000,-0.000630
016417,12/26/2012,110.9500000,0.000542
016417,12/27/2012,111.1600000,0.001893
016417,12/28/2012,111.1700000,0.000090
016417,12/31/2012,111.0500000,-0.001079
016417,01/02/2013,110.9000000,-0.001351
016417,01/03/2013,110.6900000,-0.001894
016417,01/04/2013,110.6600000,-0.000271
016417,01/07/2013,110.7500000,0.000813
016417,01/08/2013,110.7800000,0.000271
016417,01/09/2013,110.8400000,0.000542
016417,01/10/2013,110.7000000,-0.001263
016417,01/11/2013,110.8000000,0.000903
016417,01/14/2013,110.8700000,0.000632
016417,01/15/2013,110.9300000,0.000541
016417,01/16/2013,110.9300000,0.000000
016417,01/17/2013,110.7300000,-0.001803
016417,01/18/2013,110.8500000,0.001084
016417,01/22/2013,110.9100000,0.000541
016417,01/23/2013,110.9100000,0.000000
016417,01/24/2013,110.8700000,-0.000361
016417,01/25/2013,110.4400000,-0.003878
016417,01/28/2013,110.3700000,-0.000634
016417,01/29/2013,110.3200000,-0.000453
016417,01/30/2013,110.2600000,-0.000544
016417,01/31/2013,110.3400000,0.000726
016417,02/01/2013,110.0200000,-0.000984
016417,02/04/2013,110.1900000,0.001545
016417,02/05/2013,110.0200000,-0.001543
016417,02/06/2013,110.2000000,0.001636
016417,02/07/2013,110.2300000,0.000272
016417,02/08/2013,110.1800000,-0.000454
016417,02/11/2013,110.2400000,0.000545
016417,02/12/2013,110.0900000,-0.001361
016417,02/13/2013,109.9900000,-0.000908
016417,02/14/2013,110.1800000,0.001727
016417,02/15/2013,110.1400000,-0.000363
016417,02/19/2013,110.1000000,-0.000363
016417,02/20/2013,110.1200000,0.000182
016417,02/21/2013,110.2500000,0.001181
016417,02/22/2013,110.3000000,0.000454
016417,02/25/2013,110.6100000,0.002811
016417,02/26/2013,110.6700000,0.000542
016417,02/27/2013,110.6000000,-0.000633
016417,02/28/2013,110.6800000,0.000723
016417,03/01/2013,110.5500000,0.000718
016417,03/04/2013,110.4800000,-0.000633
016417,03/05/2013,110.4200000,-0.000543
016417,03/06/2013,110.2400000,-0.001630
016417,03/07/2013,110.0100000,-0.002086
016417,03/08/2013,109.7800000,-0.002091
016417,03/11/2013,109.8100000,0.000273
016417,03/12/2013,109.9700000,0.001457
016417,03/13/2013,109.9900000,0.000182
016417,03/14/2013,109.9600000,-0.000273
016417,03/15/2013,110.0800000,0.001091
016417,03/18/2013,110.2300000,0.001363
016417,03/19/2013,110.4300000,0.001814
016417,03/20/2013,110.2800000,-0.001358
016417,03/21/2013,110.3100000,0.000272
016417,03/22/2013,110.3600000,0.000453
016417,03/25/2013,110.3800000,0.000181
016417,03/26/2013,110.4000000,0.000181
016417,03/27/2013,110.5700000,0.001540
016417,03/28/2013,110.5100000,-0.000543
016417,04/01/2013,110.3700000,0.001089
016417,04/02/2013,110.3000000,-0.000634
016417,04/03/2013,110.5200000,0.001995
016417,04/04/2013,110.8100000,0.002624
016417,04/05/2013,111.1100000,0.002707
016417,04/08/2013,110.9800000,-0.001170
016417,04/09/2013,110.9500000,-0.000270
016417,04/10/2013,110.7300000,-0.001983
016417,04/11/2013,110.8100000,0.000722
016417,04/12/2013,111.0800000,0.002437
016417,04/15/2013,111.1800000,0.000900
016417,04/16/2013,111.1100000,-0.000630
016417,04/17/2013,111.1700000,0.000540
016417,04/18/2013,111.2300000,0.000540
016417,04/19/2013,111.1700000,-0.000539
016417,04/22/2013,111.2200000,0.000450
016417,04/23/2013,111.2300000,0.000090
016417,04/24/2013,111.2500000,0.000180
016417,04/25/2013,111.2000000,-0.000449
016417,04/26/2013,111.4000000,0.001799
016417,04/29/2013,111.4100000,0.000090
016417,04/30/2013,111.3900000,-0.000180
016417,05/01/2013,111.3300000,0.001271
016417,05/02/2013,111.3400000,0.000090
016417,05/03/2013,110.8500000,-0.004401
016417,05/06/2013,110.7700000,-0.000722
016417,05/07/2013,110.7200000,-0.000451
016417,05/08/2013,110.8200000,0.000903
016417,05/09/2013,110.7600000,-0.000541
016417,05/10/2013,110.3700000,-0.003521
016417,05/13/2013,110.3000000,-0.000634
016417,05/14/2013,110.1800000,-0.001088
016417,05/15/2013,110.1900000,0.000091
016417,05/16/2013,110.5400000,0.003176
016417,05/17/2013,110.1400000,-0.003619
016417,05/20/2013,110.1000000,-0.000363
016417,05/21/2013,110.2100000,0.000999
016417,05/22/2013,109.8800000,-0.002994
016417,05/23/2013,109.8800000,0.000000
016417,05/24/2013,109.9000000,0.000182
016417,05/28/2013,109.3400000,-0.005096
016417,05/29/2013,109.3400000,0.000000
016417,05/30/2013,109.3300000,-0.000091
016417,05/31/2013,109.1400000,-0.001738
016417,06/03/2013,109.0000000,0.000506
016417,06/04/2013,108.8200000,-0.001651
016417,06/05/2013,108.8600000,0.000368
016417,06/06/2013,108.9700000,0.001010
016417,06/07/2013,108.6000000,-0.003395
016417,06/10/2013,108.4300000,-0.001565
016417,06/11/2013,108.4600000,0.000277
016417,06/12/2013,108.2800000,-0.001660
016417,06/13/2013,108.5500000,0.002494
016417,06/14/2013,108.8500000,0.002764
016417,06/17/2013,108.6900000,-0.001470
016417,06/18/2013,108.6800000,-0.000092
016417,06/19/2013,108.0300000,-0.005981
016417,06/20/2013,107.3600000,-0.006202
016417,06/21/2013,106.8700000,-0.004564
016417,06/24/2013,106.6000000,-0.002526
016417,06/25/2013,106.4100000,-0.001782
016417,06/26/2013,106.6900000,0.002631
016417,06/27/2013,107.0900000,0.003749
016417,06/28/2013,107.2000000,0.001027
016417,07/01/2013,107.0900000,0.000817
016417,07/02/2013,107.1700000,0.000747
016417,07/03/2013,106.9900000,-0.001680
016417,07/05/2013,105.8900000,-0.010281
016417,07/08/2013,106.3500000,0.004344
016417,07/09/2013,106.5100000,0.001504
016417,07/10/2013,106.2600000,-0.002347
016417,07/11/2013,106.8300000,0.005364
016417,07/12/2013,106.7100000,-0.001123
016417,07/15/2013,107.0000000,0.002718
